TweetID,Expert,Amateur_0,Amateur_1,Amateur_2
570966463793639427,sexism,sexism,sexism,sexism
574365847130497024,neither,neither,neither,neither
572081261067554816,sexism,sexism,sexism,sexism
562824451101032448,neither,neither,neither,neither
572912194964205569,neither,neither,neither,neither
576517905778524160,neither,neither,neither,neither
573372526186786816,neither,neither,neither,neither
594290096251080705,neither,neither,neither,neither
599495679413649410,neither,neither,neither,neither
562737811250753537,neither,neither,neither,neither
564576317467660288,neither,neither,neither,neither
576114053451542528,neither,sexism,sexism,sexism
596799551496826880,neither,sexism,racism,neither
576543831778164736,neither,neither,neither,neither
603692256432885760,neither,sexism,sexism,sexism
568995595009961984,neither,neither,neither,neither
576475960154808320,neither,neither,neither,neither
563875621252509698,neither,neither,neither,neither
598974631328944128,neither,neither,racism,neither
595325124603023360,neither,neither,neither,neither
603673508892188672,neither,sexism,sexism,sexism
597562261348089856,neither,neither,racism,neither
563837126014271489,neither,neither,neither,neither
594812130299224064,neither,neither,neither,neither
599069229459984384,neither,link,neither,neither
568861035999985665,neither,neither,neither,neither
571143326105083905,neither,neither,neither,sexism
597895290494922753,neither,neither,sexism,sexism
568840671248850944,neither,neither,neither,neither
572336911362072576,neither,neither,neither,neither
569911381266296832,neither,neither,neither,neither
596959328092827648,neither,neither,neither,neither
567089138776563713,neither,neither,neither,neither
596598576962121728,neither,neither,neither,neither
574464027369177088,neither,neither,neither,neither
575725368260231168,neither,neither,neither,neither
569598938577117184,neither,neither,neither,neither
572468292759232513,neither,neither,neither,racism
564289612885946369,neither,neither,neither,neither
575611658879504384,neither,sexism,sexism,sexism
566785283354796032,neither,neither,neither,neither
603603582974349312,sexism,sexism,sexism,sexism
596841820153204736,neither,neither,neither,neither
568455676889944064,neither,neither,neither,racism
568470413589626881,neither,link,neither,neither
572344911002927104,neither,neither,neither,neither
571016390703841280,neither,neither,neither,neither
571718598537814016,neither,neither,neither,neither
575723672754741248,neither,neither,neither,neither
595010032246259714,neither,neither,neither,neither
596969436071866368,neither,neither,neither,neither
573318120145698816,neither,neither,sexism,neither
576265057635454977,sexism,sexism,sexism,both
576555608830132225,neither,neither,neither,neither
598410367455244288,neither,neither,neither,neither
573776008802795521,neither,neither,neither,neither
572859227397480448,neither,neither,neither,neither
565765296045457408,neither,neither,neither,racism
575157448153038848,neither,neither,neither,neither
598521588049293312,neither,neither,neither,neither
574795387095113730,racism,neither,racism,neither
568185949676441600,neither,neither,neither,racism
571848554584662017,sexism,sexism,racism,neither
603612579559186433,sexism,sexism,sexism,sexism
564888887999209472,neither,racism,neither,link
572336047775870976,sexism,neither,neither,neither
565662609819860992,neither,neither,neither,racism
575525090722463744,sexism,sexism,sexism,sexism
564592237305004032,neither,neither,neither,neither
563452563685523456,neither,neither,sexism,link
603686015409233920,neither,sexism,sexism,both
684779048120258560,neither,neither,racism,neither
570790765720412160,sexism,sexism,sexism,sexism
576624685338636288,neither,neither,neither,neither
566064528673484801,neither,sexism,sexism,sexism
599801429310590977,neither,neither,neither,neither
572319608947912704,neither,neither,neither,neither
603671410653835264,neither,neither,neither,sexism
575622329683865600,sexism,sexism,sexism,sexism
571160375439142913,neither,neither,neither,neither
576358896907866112,sexism,sexism,sexism,sexism
576520430783225856,neither,neither,link,neither
594776671053434880,neither,neither,neither,neither
594383861577945088,neither,both,sexism,sexism
573263775274385408,neither,neither,neither,neither
575457597202939906,sexism,sexism,sexism,sexism
569178754766864384,neither,neither,neither,neither
570427978741460993,neither,neither,neither,neither
563382367314665472,neither,neither,neither,neither
574298350062735360,neither,neither,neither,neither
573283368072159234,neither,neither,neither,neither
565100926759743488,neither,neither,link,neither
576502879508246528,neither,neither,neither,neither
603662786967678978,neither,neither,sexism,neither
565753771696070656,neither,neither,neither,neither
568450588087701505,neither,neither,neither,neither
571349198949519360,sexism,sexism,sexism,sexism
571005572679512064,neither,neither,neither,neither
571009795399876608,neither,neither,neither,neither
596450229722845185,neither,neither,neither,neither
562821916957093888,neither,neither,neither,neither
573265711163838464,neither,sexism,sexism,neither
564576997838290944,neither,neither,neither,neither
573308139866607616,neither,neither,neither,neither
598186722149568512,neither,neither,neither,neither
562728498834710529,neither,neither,neither,link
569956232993181696,neither,neither,neither,neither
601830156399935489,both,neither,neither,neither
571546956444647424,sexism,sexism,sexism,sexism
568805174216491008,neither,neither,neither,neither
572962258441003008,neither,neither,sexism,neither
572340498322493440,neither,neither,neither,sexism
572322751152717824,neither,neither,neither,neither
572337237947334656,neither,neither,neither,neither
563555623120277504,neither,neither,neither,neither
571795696128376833,neither,neither,neither,neither
563322718859182081,neither,neither,neither,neither
563858158330728449,neither,neither,neither,neither
572330495830188032,sexism,sexism,neither,neither
574461145433538560,neither,neither,neither,neither
576428713023143936,sexism,sexism,sexism,sexism
567066849393639424,neither,neither,neither,neither
563875245778423809,neither,neither,neither,neither
595024375553794048,neither,neither,neither,neither
562891004924424192,neither,neither,neither,neither
598733700709294082,neither,neither,neither,neither
572591020862517248,neither,neither,neither,neither
563808436521938945,neither,neither,neither,neither
568672248636129282,neither,neither,neither,neither
571728759327309824,neither,neither,neither,neither
563250704366587904,neither,neither,neither,neither
570768179238203392,sexism,sexism,sexism,sexism
598182146600144896,neither,neither,racism,neither
573620785664786433,neither,neither,neither,neither
597136661164621824,neither,neither,neither,neither
562781353889255424,neither,neither,racism,both
576416922264317952,sexism,sexism,sexism,sexism
569124825421053952,racism,racism,racism,neither
576440184285220864,neither,neither,neither,neither
563461968393031680,neither,sexism,neither,neither
598185300502843392,neither,neither,neither,neither
576266501885337600,sexism,sexism,sexism,sexism
563084435844001792,neither,neither,neither,neither
572339896607633408,neither,neither,neither,neither
563844747152736256,neither,neither,neither,neither
564675924805681153,neither,sexism,sexism,neither
576058094050013184,neither,sexism,neither,neither
569635008178036736,neither,neither,neither,neither
576245512141160448,sexism,sexism,sexism,sexism
603680230050504704,neither,neither,racism,both
572337535403180032,sexism,neither,neither,neither
596754713904680960,neither,neither,neither,neither
576627243310428160,neither,neither,neither,neither
597146397624807424,neither,neither,neither,neither
576539850347716608,neither,neither,neither,neither
594774607099367424,neither,neither,neither,neither
572347911675068416,neither,neither,neither,neither
569914829294579712,neither,neither,neither,neither
596829591601160192,neither,neither,neither,neither
575770185338122240,sexism,sexism,sexism,sexism
571402668243087361,neither,sexism,sexism,sexism
571089566377115649,sexism,sexism,sexism,sexism
603691802487578626,neither,neither,neither,racism
563453531726700545,neither,neither,neither,neither
595118003135479808,neither,neither,neither,neither
602763609228324865,neither,racism,neither,racism
599072706034733056,neither,neither,neither,neither
563410314897551360,neither,neither,neither,neither
603665189368569856,sexism,neither,sexism,neither
576162110541025280,sexism,sexism,sexism,sexism
571128357196206082,sexism,sexism,sexism,sexism
573373584422281217,neither,neither,neither,neither
603630757001633793,neither,sexism,sexism,racism
575605524361842690,both,both,both,both
563240152718245888,neither,neither,neither,neither
569901475058421760,neither,neither,neither,neither
572332605242150912,neither,neither,neither,neither
572880621770436608,neither,neither,neither,neither
596822804290408448,neither,neither,neither,neither
572338221293547520,neither,neither,neither,neither
600629571638132736,racism,neither,racism,racism
565363064510636032,neither,neither,neither,neither
571415989104955392,neither,neither,sexism,neither
562709170668199936,neither,neither,neither,neither
576462527095128064,neither,neither,neither,neither
568858881549426688,neither,neither,neither,neither
564923411399335936,neither,neither,neither,neither
575353100506152961,neither,racism,neither,racism
573886392821907456,neither,neither,neither,neither
568674165852499968,neither,neither,neither,sexism
576606809986715648,sexism,sexism,sexism,sexism
598345024288395265,neither,neither,neither,neither
572344011043688448,neither,neither,neither,neither
572467195269132288,neither,neither,neither,neither
562726150699773952,neither,neither,neither,neither
562768823150190593,neither,neither,neither,neither
572335127277150208,neither,neither,neither,neither
571611259432505344,neither,sexism,sexism,sexism
599719519024615424,neither,neither,neither,neither
563486327035789313,neither,neither,neither,neither
603527836331352064,sexism,sexism,sexism,sexism
571835965062434816,neither,sexism,sexism,sexism
576493289978753024,neither,neither,neither,neither
602894553264324609,neither,link,neither,neither
572336542179459072,neither,neither,neither,neither
573582494328446977,neither,neither,neither,neither
598192265849274368,neither,neither,neither,neither
597102592947146752,neither,neither,neither,neither
596032000227733504,neither,racism,neither,racism
571080213016260608,sexism,sexism,sexism,sexism
562891925158899712,neither,neither,neither,neither
565983608549437440,neither,link,neither,neither
564686703483318272,neither,neither,neither,neither
571083676177444864,sexism,neither,neither,sexism
563305084813979648,neither,neither,neither,neither
603667347988156416,neither,neither,neither,neither
573855164953722880,neither,neither,neither,neither
599372154610716674,sexism,sexism,neither,neither
576468659549306880,neither,neither,neither,neither
575762070513262592,sexism,sexism,sexism,sexism
576018654174662658,neither,sexism,sexism,sexism
573596258201268224,neither,neither,neither,neither
574310573271187456,neither,neither,neither,neither
595102124117098496,neither,neither,neither,neither
603694595298480128,neither,sexism,neither,sexism
562703838407585792,neither,neither,neither,neither
576221857826750464,neither,neither,neither,neither
563890357486624769,neither,neither,neither,neither
575353902960283649,neither,neither,neither,neither
566320192079556608,neither,neither,neither,neither
566492717639688192,neither,neither,neither,neither
576066410884911104,neither,sexism,sexism,sexism
603691858376663040,neither,neither,both,racism
599287590123012096,neither,neither,racism,neither
562746190576771074,neither,neither,neither,neither
568319995857342465,neither,neither,neither,neither
576254911177891840,neither,neither,neither,racism
574406091842285568,neither,neither,neither,neither
572239262680141824,sexism,sexism,sexism,sexism
603690442136416256,neither,sexism,neither,neither
598609048234143744,neither,neither,neither,neither
565751656370171904,neither,neither,sexism,both
575298762131791872,neither,racism,racism,racism
597174430712745984,neither,neither,neither,neither
595252444755398658,neither,neither,neither,neither
563458131540205568,neither,neither,sexism,sexism
575711591506694144,neither,neither,neither,neither
572336919733903360,sexism,sexism,neither,sexism
575803619242442752,sexism,neither,sexism,sexism
563769521610035200,neither,neither,neither,neither
573615713006411776,neither,sexism,neither,sexism
597558007615000576,neither,neither,neither,neither
436066229111902208,sexism,sexism,sexism,neither
570830553177411586,neither,neither,neither,sexism
595259164575731713,neither,neither,neither,neither
571150272468090881,neither,neither,neither,neither
599808851953590273,neither,neither,neither,neither
595386644003426304,neither,neither,sexism,neither
570996215468335104,neither,sexism,neither,sexism
569633039396896768,neither,neither,neither,neither
564686523811905536,neither,neither,neither,neither
573617589273800705,neither,neither,neither,neither
572969595155308544,neither,neither,neither,neither
575609456723107840,sexism,sexism,sexism,neither
564574996924993537,neither,neither,neither,neither
570778539286343680,sexism,sexism,sexism,sexism
570035637815873536,sexism,neither,neither,racism
567110489067372544,neither,neither,neither,neither
570978106439118849,neither,neither,neither,neither
572338617772740608,neither,racism,sexism,both
573402807648165889,neither,neither,sexism,neither
570821619884560384,neither,sexism,sexism,sexism
595381374816759808,neither,neither,neither,neither
568804260747419648,neither,sexism,neither,neither
572883732106895364,neither,neither,link,neither
566310618526150656,neither,neither,neither,neither
563879402648252416,neither,sexism,sexism,sexism
575418157931888641,neither,sexism,sexism,sexism
575377420942966786,neither,sexism,sexism,sexism
575653113123762176,sexism,sexism,sexism,sexism
570978771462782976,neither,neither,neither,neither
562783117208215552,neither,neither,neither,neither
576470303964065792,neither,neither,neither,neither
576408604929961984,neither,neither,neither,neither
570995351064162304,neither,neither,neither,neither
572591490049810433,neither,neither,neither,neither
564898293067415553,neither,neither,neither,neither
576089102530973696,neither,sexism,sexism,sexism
568808845742444544,neither,neither,neither,neither
566064964243582977,neither,neither,neither,sexism
594770390884331520,neither,neither,both,neither
596771072227287040,neither,neither,neither,sexism
576165719089360896,neither,neither,neither,neither
594924886373507072,neither,neither,neither,neither
571433316286648320,neither,sexism,sexism,sexism
563321926467059712,neither,neither,neither,neither
563378042509082624,neither,neither,neither,neither
575483254121234435,sexism,sexism,sexism,sexism
598939842660073472,neither,neither,neither,racism
573555572508753920,neither,neither,neither,neither
566841217669799936,neither,neither,neither,neither
576089368395304960,neither,neither,neither,neither
575798797881622529,neither,neither,neither,neither
564669978591260672,neither,neither,neither,neither
573206727379820544,neither,neither,neither,neither
572335493586685953,neither,neither,sexism,sexism
576662493293981696,sexism,sexism,sexism,sexism
598496985755168768,sexism,neither,neither,neither
565556371752382466,neither,neither,neither,neither
562872366553112577,neither,neither,neither,neither
563416275779457025,neither,neither,neither,neither
566657679503138817,neither,neither,neither,neither
594940084505300993,neither,racism,neither,neither
571358067549282304,neither,link,neither,neither
565558193636388864,neither,neither,neither,neither
595327572604358656,neither,neither,sexism,neither
603690569525633025,neither,link,sexism,racism
570299995565518849,racism,both,racism,neither
563210399990837248,neither,racism,neither,neither
572332552016437249,neither,neither,neither,sexism
565026623112499200,neither,neither,neither,neither
573774363264077825,neither,neither,sexism,neither
564671720217255937,neither,neither,sexism,sexism
571722868188307456,sexism,sexism,sexism,sexism
573222886648893440,neither,sexism,neither,sexism
567115021935579136,neither,neither,neither,neither
562741329923670016,neither,neither,neither,neither
570776109442334720,racism,both,neither,neither
598708987551354880,neither,neither,neither,neither
603658444869115904,sexism,sexism,both,sexism
572342310131793920,neither,neither,neither,neither
564706039027625984,neither,neither,neither,neither
599117447665360896,neither,neither,neither,neither
595244330454896640,neither,neither,neither,neither
572327485909573632,sexism,neither,neither,sexism
599721364975583232,neither,neither,neither,neither
568911427035013120,neither,neither,neither,neither
571076987533422592,sexism,sexism,sexism,sexism
572279967502893056,neither,neither,neither,neither
575383760394285056,neither,neither,neither,sexism
576412012323807233,neither,neither,link,neither
598312301637173249,sexism,neither,neither,neither
563312750680494080,neither,neither,neither,neither
564575079636697092,neither,neither,neither,neither
572884343154032641,neither,neither,neither,neither
603184096911564803,racism,neither,neither,racism
575732269291335681,sexism,sexism,sexism,sexism
597139197632188417,neither,neither,neither,neither
597840815696715776,neither,neither,neither,racism
565955055338414080,neither,sexism,sexism,sexism
571729437995094016,neither,neither,neither,neither
566383483707068416,neither,neither,neither,neither
572339405827923970,neither,neither,neither,sexism
571136525934551040,neither,neither,neither,neither
603658176672768001,neither,neither,neither,neither
575831242882441216,neither,neither,neither,neither
572452918969835520,neither,neither,neither,neither
571443980124033026,neither,neither,neither,neither
565039587353841664,neither,neither,neither,neither
576187708541927424,neither,sexism,sexism,sexism
563115712177127424,neither,neither,neither,neither
574389267222282241,neither,neither,racism,neither
576353974900637696,sexism,sexism,sexism,sexism
603666452319739905,neither,sexism,sexism,sexism
574066620311728128,neither,neither,neither,neither
567078330994667520,neither,neither,neither,neither
575443591595626498,neither,neither,neither,neither
596555128250847232,neither,neither,neither,link
572305067518373888,sexism,sexism,sexism,sexism
571450044970201088,neither,neither,neither,neither
564677451616243712,neither,neither,neither,neither
597282639788122112,neither,neither,neither,neither
568267606743912449,neither,neither,neither,neither
571730709934571520,sexism,neither,neither,neither
575694779297595392,sexism,sexism,sexism,sexism
575371330331152384,sexism,sexism,sexism,sexism
601575474356232192,neither,racism,neither,neither
572347954582851587,neither,sexism,neither,sexism
569907449391554560,neither,neither,neither,sexism
571505156325392384,neither,neither,neither,neither
600667732439388160,neither,neither,neither,racism
566070494517293056,neither,neither,neither,neither
596718183106613248,neither,neither,neither,neither
568176720907341826,neither,neither,sexism,neither
564680649227788288,neither,neither,neither,neither
563318055527145472,neither,neither,neither,neither
569901967431962624,neither,racism,neither,neither
566834956236648449,neither,neither,neither,neither
572346312286343169,neither,neither,neither,neither
596968793751977984,neither,neither,neither,neither
563244052586319872,neither,neither,neither,neither
603650410650275840,neither,link,link,neither
597282944714051584,neither,neither,neither,neither
603695715097944066,neither,neither,sexism,sexism
598379324379516928,neither,neither,neither,neither
569178990734225409,neither,neither,neither,neither
572514563461005313,neither,neither,neither,neither
571032740323328000,sexism,sexism,sexism,sexism
570689675670790144,neither,neither,neither,neither
594917003602759680,neither,neither,neither,neither
573277951451533312,neither,neither,neither,neither
572343516271001601,sexism,neither,neither,neither
569911060611727360,neither,neither,neither,neither
567835666479861760,neither,neither,neither,neither
573256537675730947,neither,neither,neither,neither
576093909136244736,neither,neither,neither,racism
571450233206362113,neither,neither,neither,neither
574060236107022336,neither,neither,neither,neither
575737789808967681,neither,neither,neither,neither
576059397719203840,sexism,racism,racism,neither
575641593576878080,sexism,sexism,sexism,sexism
571179949907771392,neither,both,sexism,neither
573591455106621441,neither,neither,neither,neither
567025313104670720,neither,neither,neither,neither
570459679928819712,neither,neither,neither,neither
603666358451175426,neither,racism,neither,neither
597897146319306752,neither,neither,neither,neither
601888645763727360,racism,racism,racism,neither
603665343140253696,neither,neither,neither,neither
564915671981506561,neither,neither,neither,link
599229500849684481,neither,neither,neither,neither
576464697316130816,neither,neither,neither,neither
571061114575962112,sexism,sexism,sexism,sexism
565365922299662336,neither,neither,neither,neither
576018875743010817,neither,neither,racism,neither
595371095277965312,neither,neither,neither,neither
563844668937359360,neither,neither,neither,neither
570684899323195392,racism,neither,neither,neither
598192353833132035,neither,neither,neither,neither
596550287344537600,neither,neither,neither,neither
603651817453580288,neither,link,sexism,neither
563240868102942720,neither,neither,neither,neither
565437981469999104,neither,neither,neither,neither
568813668894253056,neither,link,link,link
599139951897235458,neither,racism,racism,neither
565637657674674177,neither,neither,neither,neither
570845958428188672,neither,neither,neither,neither
572346455815405568,neither,neither,neither,neither
563381777742323713,neither,neither,neither,neither
565762380328869888,neither,racism,neither,neither
565607624587358208,neither,neither,neither,neither
563651744060551170,neither,neither,neither,neither
596771467695562754,neither,neither,neither,neither
568808545832935424,neither,sexism,racism,neither
573629781163409409,neither,neither,neither,neither
569009239894568960,neither,neither,neither,neither
601190832339886080,racism,racism,neither,racism
571035370000769024,neither,neither,neither,neither
575416475244216321,neither,sexism,sexism,sexism
569253642479521792,neither,neither,neither,neither
596375566602764288,neither,neither,neither,neither
599528298255749121,neither,neither,neither,neither
572337666399723521,neither,neither,neither,neither
572336634068271105,neither,neither,neither,neither
571004380968660992,neither,sexism,neither,neither
569011422396424193,neither,neither,neither,neither
570728361288441857,neither,neither,sexism,sexism
576403456002387968,neither,sexism,sexism,neither
597705609727774721,neither,neither,neither,neither
563844530638581761,neither,neither,neither,neither
563772025865371649,neither,sexism,neither,neither
565585934234943489,neither,neither,neither,neither
564671121358737408,neither,neither,neither,neither
564924842420350976,neither,neither,neither,neither
572324235982446592,neither,neither,neither,neither
568450752953233408,neither,neither,neither,neither
598905026141032449,neither,neither,neither,neither
576150973904633856,neither,neither,neither,neither
576265037427298304,sexism,sexism,sexism,sexism
596721862907822081,neither,neither,neither,neither
571760732112478208,sexism,sexism,sexism,sexism
575341553507438592,neither,neither,neither,neither
603687791223042049,neither,neither,neither,neither
603354373549264896,neither,neither,neither,neither
562701195966681090,neither,neither,neither,neither
603666884165279744,neither,sexism,sexism,sexism
568851056056143872,neither,neither,link,neither
572315979817996289,neither,neither,neither,neither
564572140620754945,neither,neither,sexism,neither
568320059375882240,neither,neither,neither,neither
575093301851865088,racism,racism,neither,racism
571536276869931008,neither,neither,sexism,neither
572326130708946944,sexism,neither,neither,neither
575020510150455296,neither,neither,neither,neither
565323124657635328,neither,neither,neither,neither
576517405049946112,neither,racism,neither,neither
572336689898631170,neither,neither,neither,neither
575710271928303616,neither,neither,neither,neither
573775437593059328,neither,neither,neither,neither
596355306306736128,neither,neither,neither,neither
598043818177351681,neither,neither,neither,neither
603658474879361024,neither,sexism,sexism,both
573280132279873536,neither,link,neither,link
575755271722508288,sexism,sexism,sexism,sexism
572337330083643392,sexism,neither,neither,neither
576216403310718976,sexism,sexism,sexism,sexism
571036820219129858,neither,neither,neither,neither
569808573766578176,neither,neither,neither,neither
598429338837524482,neither,neither,neither,neither
565352905117827072,neither,neither,neither,neither
574965784285290496,neither,neither,neither,sexism
596426944758947842,neither,sexism,neither,neither
574466167521177600,neither,neither,neither,neither
565326731658395654,neither,neither,neither,neither
568189637857910784,neither,sexism,neither,neither
571255571845750785,sexism,sexism,neither,sexism
576113838598291456,sexism,sexism,sexism,sexism
595366954027782145,neither,neither,neither,neither
566089237296984064,neither,neither,neither,neither
571261793567436800,neither,neither,neither,neither
597101681772367872,neither,neither,neither,neither
597924995185057792,neither,sexism,neither,neither
596959860215779330,neither,neither,neither,neither
599693258554413056,neither,neither,neither,neither
566321138520059905,neither,neither,neither,neither
566840889629089792,neither,neither,neither,neither
564680527341318145,neither,neither,neither,neither
565641237114667012,neither,neither,neither,neither
597132715780022273,neither,neither,neither,neither
597852069593157633,neither,neither,neither,neither
598268804037091328,neither,neither,neither,neither
576251013344010240,neither,neither,neither,neither
603652116687781890,neither,sexism,sexism,sexism
572338554686214144,neither,neither,sexism,neither
563835388205092864,neither,neither,neither,neither
564631355363827712,neither,neither,neither,neither
594306281135087617,neither,neither,neither,sexism
603664679756505088,neither,neither,neither,neither
603686773164609536,sexism,sexism,sexism,neither
573578614706327552,neither,neither,neither,neither
596747577342595072,neither,neither,neither,neither
576571032993079297,neither,neither,neither,neither
574261589148205056,neither,neither,neither,neither
573269883175096320,neither,neither,neither,neither
573256705590444034,neither,neither,neither,neither
569619241286021120,neither,neither,neither,neither
564925799183052800,neither,neither,neither,neither
571727524905938944,neither,neither,neither,neither
572279112905043968,neither,neither,neither,neither
576403615130214401,sexism,sexism,sexism,sexism
599067157016645632,neither,neither,neither,neither
563867231906316288,neither,neither,neither,neither
567066348660871169,neither,neither,neither,neither
568669339089383426,neither,neither,neither,neither
567090657311735810,neither,neither,neither,neither
573941186508910592,neither,neither,neither,neither
565028814414024704,neither,neither,neither,neither
571089921919864833,neither,link,link,link
563318204429123584,neither,neither,neither,neither
566667402084376576,neither,link,link,neither
562697222195011585,neither,neither,racism,racism
569015253649854464,neither,neither,neither,neither
565955325380284416,neither,neither,neither,neither
598193599348543488,neither,neither,neither,neither
568121464307597312,neither,neither,link,neither
575712433748058112,neither,neither,neither,sexism
595317319678595073,neither,neither,neither,neither
571446531632603138,sexism,sexism,neither,sexism
601546061228838913,sexism,sexism,sexism,racism
573224693496336384,neither,neither,neither,neither
598545336622190593,neither,neither,neither,sexism
575435938215649281,sexism,sexism,neither,sexism
594908224496611329,neither,neither,neither,neither
594290030924828672,sexism,neither,neither,neither
576572089580175360,neither,racism,neither,neither
596030280688799744,neither,neither,neither,neither
575407387164606465,neither,sexism,sexism,sexism
597141312987635714,neither,neither,neither,neither
596379178112430080,neither,neither,neither,neither
575631836698779649,sexism,sexism,sexism,sexism
572200396443291648,neither,sexism,sexism,sexism
603441328823873536,racism,racism,racism,both
565762827244560384,neither,neither,neither,neither
564767169775284225,neither,neither,neither,neither
595305381510795264,neither,neither,sexism,sexism
563049033225469952,neither,neither,neither,sexism
575767865783095296,sexism,sexism,sexism,sexism
570654606063230976,neither,neither,neither,neither
595274777360666624,neither,neither,neither,neither
576024176743440385,neither,neither,neither,neither
599706995155861504,neither,neither,racism,neither
592273294562209793,neither,neither,neither,neither
569958239619518464,neither,neither,neither,neither
568803384238583810,neither,sexism,sexism,neither
598190063747346432,neither,neither,neither,neither
563314525110161408,neither,neither,neither,neither
563316544004816896,neither,sexism,sexism,sexism
574961626169790465,neither,neither,neither,neither
568804528218181632,neither,sexism,sexism,sexism
571911454653169664,neither,racism,sexism,neither
565364942531207170,neither,neither,neither,neither
575736404199665664,sexism,sexism,sexism,sexism
563893921701306369,neither,neither,neither,neither
603695968207376384,racism,link,racism,racism
564227616735887360,neither,neither,neither,neither
573554892595290112,neither,neither,neither,neither
564730355492458497,neither,neither,neither,neither
566479391098957824,neither,neither,sexism,neither
563762142789132288,neither,neither,neither,neither
571393250411425792,sexism,sexism,sexism,sexism
603691272365178881,neither,sexism,sexism,sexism
571399836441817088,neither,neither,neither,neither
562856642325516290,neither,neither,neither,neither
564907222094729219,neither,neither,sexism,neither
597126411317448704,neither,neither,neither,neither
573948063930191872,neither,neither,neither,neither
570817051658317824,neither,sexism,sexism,racism
571404664626913281,sexism,sexism,sexism,sexism
574321943005937664,neither,neither,neither,neither
571828900080295936,sexism,sexism,sexism,sexism
566699153191739392,neither,neither,neither,neither
571286432297324544,sexism,sexism,sexism,sexism
562768670934708224,neither,neither,neither,neither
569050285546405889,neither,neither,neither,neither
567050289983668224,neither,neither,neither,neither
603672980372135936,sexism,sexism,sexism,sexism
603634682949951489,neither,neither,sexism,sexism
571836750542188545,sexism,sexism,sexism,sexism
563752458002771968,neither,neither,sexism,neither
576417416860815360,sexism,sexism,sexism,sexism
596747973444308992,neither,sexism,neither,neither
564632327599300609,neither,neither,neither,sexism
597205626247196672,neither,neither,neither,neither
576117971174608896,sexism,sexism,sexism,sexism
562870032188059649,neither,neither,neither,sexism
576587586229043200,neither,neither,neither,neither
576172372018929666,neither,neither,neither,neither
571713686903001088,neither,neither,neither,neither
562762406909460481,neither,neither,neither,neither
576550659421401088,neither,neither,neither,neither
594817651962089472,neither,neither,neither,neither
572335714475495425,neither,neither,both,neither
571712340774662144,neither,neither,neither,neither
573181235607957504,neither,neither,neither,neither
576470648094121985,neither,neither,neither,neither
596592676788539393,neither,neither,sexism,neither
571456556010594304,sexism,sexism,sexism,sexism
572340225017430016,sexism,neither,neither,neither
570996499791785985,sexism,neither,neither,neither
562781829053575174,neither,neither,racism,neither
570983498204483585,neither,sexism,sexism,neither
566809668467449856,neither,neither,neither,neither
594586831225663488,neither,neither,neither,neither
597581163956338688,neither,neither,neither,neither
566650540567048192,neither,both,neither,racism
569187164279345152,neither,neither,both,neither
568460383108726785,neither,neither,neither,neither
594290060045852672,neither,neither,neither,neither
576516340195815424,neither,neither,neither,neither
574412230097117184,neither,neither,neither,neither
573388429066575872,neither,neither,neither,neither
595372034093252608,neither,neither,neither,neither
574362487333609472,neither,neither,neither,sexism
575876492577611777,sexism,sexism,sexism,sexism
598046696853999616,neither,neither,neither,neither
603693742483116032,neither,neither,neither,neither
563379725771354114,neither,sexism,sexism,racism
565040314873053185,neither,sexism,neither,neither
572348358968262658,sexism,neither,sexism,neither
566063982692544512,neither,neither,neither,neither
574407908433137664,neither,neither,neither,neither
571392675892449281,neither,neither,neither,neither
576536812283269121,sexism,sexism,sexism,sexism
569612419418300416,neither,neither,neither,neither
570667111867158529,neither,neither,neither,racism
562823259876761601,neither,neither,neither,racism
562704534741745664,neither,neither,racism,neither
566730252177907712,neither,neither,neither,neither
564587670836219905,neither,neither,neither,neither
568229111367213056,neither,neither,neither,neither
568823926303797248,neither,neither,neither,neither
595279941421305856,neither,neither,neither,neither
569581957190983681,neither,neither,neither,racism
576756935246147585,sexism,sexism,sexism,sexism
571446817981755392,neither,neither,neither,neither
568136950227419137,neither,neither,neither,neither
565623027241869312,neither,neither,neither,neither
575386081354366977,sexism,sexism,sexism,sexism
569617459713478657,neither,neither,neither,neither
563817792567132160,neither,neither,neither,neither
572345137335967744,sexism,sexism,sexism,sexism
576058405540012032,neither,sexism,sexism,neither
570992333887418369,neither,sexism,sexism,sexism
562765302308806656,sexism,sexism,sexism,racism
571357510579265536,neither,neither,sexism,sexism
576192605509177345,sexism,neither,sexism,neither
570418744003948547,neither,neither,neither,neither
571009038139461633,racism,neither,racism,racism
573598603609960448,neither,neither,neither,neither
596826116767227904,neither,neither,neither,neither
595319075288457216,neither,neither,neither,neither
572855078358413313,neither,neither,neither,neither
563410933221842944,neither,neither,neither,neither
562766834962034688,neither,neither,neither,neither
568450362887139328,neither,neither,neither,neither
573950394008625152,neither,neither,neither,neither
576438786688557056,neither,link,link,neither
572591013606236160,neither,neither,neither,neither
566314827812184064,neither,neither,neither,neither
569622642027732993,neither,neither,neither,neither
576120218373742592,neither,neither,neither,neither
568177694342393856,neither,neither,neither,neither
597132254540746752,neither,neither,neither,neither
573282529022640128,neither,neither,neither,neither
575730567854977024,neither,neither,neither,neither
575533813222215680,neither,neither,neither,neither
568176653962096641,sexism,sexism,sexism,neither
562740653063684097,neither,neither,neither,sexism
597106041185140737,neither,neither,neither,neither
576414926807248896,neither,neither,neither,neither
602790665118814208,both,neither,neither,racism
